noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable,Collective_0,Collective_1,Common_0,Common_1,Count_0,Count_1,Derived_0,Eventive_0,Eventive_1,Mass_0,Mass_1,Pluralia Tantum_0,Pluralia Tantum_1,Singularia Tantum_0,Singularia Tantum_1,Usually Verb_0,Verbalizable_0,Verbalizable_1,Verbalizable_2
rice,0.80959192,0.00000000,0.40660653,0.93498617,0.00000000,0.45741442,0.49139109,0.00000000,0.00000000,-0.55861884,-0.92218745,0.00000000,0.00000000,0.00000000,0.81321305,0.90218079,0.96779156,0.00000000,0.91482884,0.00000000,0.98278219,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55861884,0.00000000,0.00000000,-0.92218745
riddle,0.09051749,0.27628884,0.92540061,0.91272375,0.00000000,0.92421895,0.46310350,0.00000000,0.00000000,-0.54733425,-2.86388391,0.55257767,0.00000000,0.96184331,0.88895792,0.88944739,0.93600011,0.00000000,0.88297021,0.96546769,0.92620701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54733425,-0.94256938,-0.96432853,-0.95698601
ride,0.67627752,0.39888886,0.93318579,0.86684564,0.00000000,0.96295467,0.00000000,0.00000000,0.00000000,-0.56716597,-1.91843146,0.79777771,0.00000000,0.95272875,0.91364282,0.91027999,0.82341129,0.00000000,0.95329773,0.97261161,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56716597,-0.94549859,-0.97293288,0.00000000
rider,0.23592913,0.42215958,0.74854431,0.68597910,0.00000000,0.44662058,0.42348894,0.00000000,0.00000000,-0.57126319,-1.91960019,0.84431916,0.00000000,0.93114042,0.56594819,0.82029200,0.55166620,0.00000000,0.89324117,0.00000000,0.84697789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57126319,0.00000000,-0.95190245,-0.96769774
ridge,0.83287656,0.36209843,0.81869158,0.94064015,0.00000000,0.69652146,0.35150450,0.00000000,0.00000000,-0.61191469,-1.72466487,0.72419685,0.00000000,0.74392986,0.89345330,0.92664319,0.95463711,0.00000000,0.50277084,0.89027208,0.70300901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61191469,0.00000000,-0.76368934,-0.96097553
riding,1.93976840,0.77106237,0.35539424,0.74923909,0.00000000,0.97131118,0.47718686,0.00000000,0.00000000,-0.57338852,-0.81103683,0.82148558,0.72063917,0.00000000,0.71078849,0.54006130,0.95841688,0.00000000,0.96575993,0.97686243,0.95437372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57338852,0.00000000,0.00000000,-0.81103683
rifle,0.14800531,0.00000000,0.93336651,0.89849800,0.00000000,0.38036829,0.33073851,0.00000000,0.00000000,-0.56543237,-1.82953364,0.00000000,0.00000000,0.93428785,0.93244517,0.88797987,0.90901613,0.00000000,0.76073658,0.00000000,0.66147703,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56543237,-0.85614675,-0.97338688,0.00000000
right,0.02157295,0.00000000,0.26474461,0.94253290,0.00000000,0.00000000,0.37817803,0.00000000,0.00000000,-0.59142846,-0.97245413,0.00000000,0.00000000,0.52948922,0.00000000,0.96007288,0.92499292,0.00000000,0.00000000,0.00000000,0.75635606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59142846,0.00000000,-0.97245413,0.00000000
rim,-0.45007557,0.27901155,0.86771393,0.93029112,0.00000000,0.38879743,0.27722523,0.00000000,0.00000000,-0.66370559,-2.52940923,0.55802310,0.00000000,0.85102898,0.88439888,0.92856449,0.93201774,0.00000000,0.77759486,0.00000000,0.55445045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.66370559,-0.79798478,-0.96953928,-0.76188517
ring,0.18727919,0.46761358,0.90800843,0.89252406,0.00000000,0.26484519,0.38513267,0.00000000,0.00000000,-0.58063984,-2.15020490,0.93522716,0.00000000,0.91801345,0.89800340,0.86952502,0.91552311,0.00000000,0.52969038,0.00000000,0.77026534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58063984,-0.52108097,-0.96327490,-0.66584903
ringworm,1.96163082,0.42057404,0.88985577,0.91158292,0.00000000,0.80475420,0.46699455,0.00000000,0.00000000,-0.57344288,-0.95868778,0.84114808,0.00000000,0.92123747,0.85847408,0.92373443,0.89943141,0.00000000,0.79087746,0.81863093,0.93398911,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57344288,0.00000000,-0.95868778,0.00000000
riot,1.01770514,0.00000000,0.85618150,0.81055689,0.00000000,0.89376068,0.00000000,0.00000000,0.00000000,-0.59641302,-0.94638091,0.00000000,0.00000000,0.90452027,0.80784273,0.90934682,0.71176696,0.00000000,0.81019181,0.97732955,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59641302,-0.94638091,0.00000000,0.00000000
rip,0.10180789,0.44171596,0.86484751,0.93944585,0.00000000,0.91480044,0.40903550,0.00000000,0.00000000,-0.64942247,-2.81861490,0.88343191,0.00000000,0.87071830,0.85897672,0.93804175,0.94084996,0.00000000,0.85125792,0.97834295,0.81807101,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.64942247,-0.88519704,-0.96826351,-0.96515435
ripple,0.43528056,0.36693642,0.92891371,0.96165735,0.00000000,0.85462826,0.46328399,0.00000000,0.00000000,-0.58260703,-2.55753213,0.73387283,0.00000000,0.97390163,0.88392580,0.95717293,0.96614176,0.00000000,0.73529649,0.97396004,0.92656797,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58260703,-0.78301084,-0.81338030,-0.96114099
rise,0.36671484,0.00000000,0.69034266,0.89833593,0.00000000,0.96431923,0.00000000,0.00000000,0.00000000,-0.59848464,-1.58779836,0.00000000,0.00000000,0.78001374,0.60067159,0.86957723,0.92709464,0.00000000,0.95025510,0.97838336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59848464,-0.94938916,0.00000000,-0.63840920
riser,2.36116517,0.47662145,0.89594585,0.86160114,0.00000000,0.73241904,0.00000000,0.00000000,0.00000000,-0.60542232,0.00000000,0.95324290,0.00000000,0.94902331,0.84286839,0.96146518,0.76173711,0.00000000,0.74907982,0.71575826,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60542232,0.00000000,0.00000000,0.00000000
risk,0.43567014,0.00000000,0.41431150,0.96818003,0.00000000,0.72567210,0.44686028,0.00000000,0.00000000,-0.58730352,-1.53205025,0.00000000,0.00000000,0.00000000,0.82862300,0.96601158,0.97034848,0.00000000,0.50397205,0.94737214,0.89372057,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58730352,-0.55617410,-0.97587615,0.00000000
rite,1.27973381,0.36061993,0.90813753,0.94238809,0.00000000,0.95096946,0.44288099,0.00000000,0.00000000,-0.63202047,-1.69324172,0.72123986,0.00000000,0.89998758,0.91628748,0.93075269,0.95402348,0.00000000,0.92834961,0.97358930,0.88576198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.63202047,0.00000000,-0.91862118,-0.77462053
ritual,1.91495439,0.35198230,0.89073449,0.90287781,0.00000000,0.95571893,0.39257452,0.00000000,0.00000000,-0.61837035,-0.96056330,0.70396459,0.00000000,0.87819278,0.90327621,0.88251585,0.92323977,0.00000000,0.93732083,0.97411704,0.78514904,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61837035,0.00000000,0.00000000,-0.96056330
river,0.38266510,0.00000000,0.86610433,0.95581234,0.00000000,0.63107529,0.30569744,0.00000000,0.00000000,-0.57930553,-1.79671878,0.00000000,0.00000000,0.80635440,0.92585427,0.93821138,0.97341329,0.00000000,0.74698931,0.51516128,0.61139488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57930553,0.00000000,-0.83924937,-0.95746940
riverbed,1.29554495,0.00000000,0.89290339,0.95837784,0.00000000,0.35011199,0.44737935,0.00000000,0.00000000,-0.60073042,-0.75249720,0.00000000,0.00000000,0.87565112,0.91015565,0.95043397,0.96632171,0.00000000,0.70022398,0.00000000,0.89475870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60073042,0.00000000,-0.75249720,0.00000000
rivulet,1.71643198,0.00000000,0.92145941,0.95762977,0.00000000,0.69026303,0.28026855,0.00000000,0.00000000,-0.56537974,-0.56780905,0.00000000,0.00000000,0.95760751,0.88531131,0.94398147,0.97127807,0.00000000,0.59801394,0.78251213,0.56053710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56537974,0.00000000,-0.56780905,0.00000000
road,-0.69140583,0.00000000,0.81071267,0.95060283,0.00000000,0.40059492,0.45850366,0.00000000,0.00000000,-0.59363157,-2.71818835,0.00000000,0.00000000,0.68947756,0.93194777,0.94258076,0.95862490,0.00000000,0.80118984,0.00000000,0.91700733,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59363157,-0.91899878,-0.97200429,-0.82718527
roadway,-0.71719289,0.00000000,0.77553311,0.94112253,0.00000000,0.42113075,0.47501624,0.00000000,0.00000000,-0.60501915,-2.72497636,0.00000000,0.00000000,0.64901841,0.90204781,0.92314464,0.95910043,0.00000000,0.84226149,0.00000000,0.95003247,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60501915,-0.79128480,-0.96655554,-0.96713603
roar,1.01053414,0.00000000,0.86964414,0.85381725,0.00000000,0.82204762,0.00000000,0.00000000,0.00000000,-0.59992433,-0.93505055,0.00000000,0.00000000,0.92074567,0.81854260,0.84943098,0.85820353,0.00000000,0.68147290,0.96262234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59992433,-0.93505055,0.00000000,0.00000000
roast,0.56654939,0.00000000,0.93635693,0.90904769,0.00000000,0.95578223,0.47822729,0.00000000,0.00000000,-0.54397404,-2.16889071,0.00000000,0.00000000,0.94859892,0.92411494,0.87131304,0.94678235,0.00000000,0.93215954,0.97940493,0.95645458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.54397404,-0.60600007,-0.97472590,-0.58816475
robe,-0.22863775,0.00000000,0.93675706,0.74274457,0.00000000,0.42876860,0.39543241,0.00000000,0.00000000,-0.56768638,-2.16465402,0.00000000,0.00000000,0.95052892,0.92298520,0.92437184,0.56111729,0.00000000,0.85753721,0.00000000,0.79086483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56768638,-0.52691549,-0.91100866,-0.72672987
robin,0.60026076,0.42014468,0.82864487,0.88313651,0.00000000,0.60171470,0.00000000,0.00000000,0.00000000,-0.59178251,-1.54159749,0.84028935,0.00000000,0.90691948,0.75037026,0.90648305,0.85978997,0.00000000,0.64542979,0.55799961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59178251,-0.61376792,-0.92782956,0.00000000
robot,2.11588815,0.29831782,0.89568383,0.87412658,0.00000000,0.35823891,0.28159606,0.00000000,0.00000000,-0.59207505,0.00000000,0.59663564,0.00000000,0.94928312,0.84208453,0.87551457,0.87273860,0.00000000,0.71647781,0.00000000,0.56319213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59207505,0.00000000,0.00000000,0.00000000
robotics,0.25798011,0.75787264,0.31210056,0.26565328,0.00000000,0.95786211,0.67086092,-0.25381589,0.00000000,-0.59442216,-1.85813135,0.55843353,0.95731175,0.00000000,0.62420112,0.53130656,0.00000000,0.00000000,0.93808031,0.97764391,0.59781420,0.74390763,-0.50763178,0.00000000,0.00000000,0.00000000,-0.59442216,0.00000000,-0.91149324,-0.94663811
rock,-1.25585678,0.00000000,0.82437930,0.92361143,0.00000000,0.00000000,0.48462698,0.00000000,0.00000000,-0.59115332,-2.89732116,0.00000000,0.00000000,0.75489640,0.89386219,0.88462019,0.96260267,0.00000000,0.00000000,0.00000000,0.96925396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59115332,-0.94741005,-0.97408187,-0.97582924
rocker,-0.00631061,0.45996642,0.85706988,0.72877905,0.00000000,0.42346463,0.00000000,0.00000000,0.00000000,-0.58698422,-1.88860637,0.91993284,0.00000000,0.94524860,0.76889116,0.93016547,0.52739263,0.00000000,0.00000000,0.84692925,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58698422,-0.93329984,-0.95530653,0.00000000
rocket,0.75870642,0.25853074,0.93343347,0.92888001,0.00000000,0.88978934,0.25409031,0.00000000,0.00000000,-0.59461945,-1.91139799,0.51706147,0.00000000,0.95114315,0.91572380,0.90990412,0.94785589,0.00000000,0.81234998,0.96722871,0.50818062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59461945,-0.93390894,-0.97748905,0.00000000
rocket-ship,0.07736316,0.44772118,0.88731414,0.83585235,0.00000000,0.40404809,0.00000000,0.00000000,0.00000000,-0.56450129,-1.93307132,0.89544237,0.00000000,0.92814112,0.84648716,0.91522747,0.75647724,0.00000000,0.80809617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56450129,-0.95464689,-0.97842443,0.00000000
rod,-0.49239630,0.39923474,0.93017346,0.92195365,0.00000000,0.40420741,0.29496527,0.00000000,0.00000000,-0.64211017,-2.80082065,0.79846948,0.00000000,0.93698633,0.92336059,0.90180099,0.94210631,0.00000000,0.80841482,0.00000000,0.58993053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.64211017,-0.90002036,-0.97441846,-0.92638183
role,1.68577471,0.32704243,0.66188630,0.92747101,0.00000000,0.90332323,0.41433078,0.00000000,0.00000000,-0.58972573,-0.95855331,0.65408486,0.00000000,0.57535213,0.74842048,0.91200960,0.94293243,0.00000000,0.88102639,0.92562008,0.82866156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58972573,0.00000000,0.00000000,-0.95855331
roll,-0.06469405,0.44722924,0.85045069,0.91558787,0.00000000,0.93303722,0.26085293,0.00000000,0.00000000,-0.58581483,-2.88603717,0.89445847,0.00000000,0.82117188,0.87972951,0.92708743,0.90408832,0.00000000,0.89100176,0.97507268,0.52170587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58581483,-0.95539993,-0.97153902,-0.95909822
roller,-0.28040680,0.44632030,0.86768866,0.81822535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.65163839,-1.76100272,0.89264059,0.00000000,0.95825768,0.77711964,0.94543123,0.69101948,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.65163839,0.00000000,-0.79288942,-0.96811330
romaine,0.61289287,0.40220258,0.64474994,0.92581794,0.00000000,0.72391659,0.28831762,-0.25192124,0.00000000,-0.56975502,-1.55043554,0.80440515,0.00000000,0.67683148,0.61266840,0.94624066,0.90539521,0.00000000,0.54824746,0.89958572,0.57663524,0.00000000,-0.50384247,0.00000000,0.00000000,0.00000000,-0.56975502,-0.58693862,-0.96349692,0.00000000
romance,1.37142241,0.36484092,0.84542954,0.93592915,0.00000000,0.95605275,0.47854120,0.00000000,0.00000000,-0.55514479,-1.65422636,0.72968185,0.00000000,0.85293293,0.83792615,0.93293083,0.93892747,0.00000000,0.93298155,0.97912395,0.95708239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55514479,-0.68762326,-0.96660310,0.00000000
roof,0.22945148,0.00000000,0.82102695,0.85699198,0.00000000,0.36576962,0.29313397,0.00000000,0.00000000,-0.56000638,-1.54746467,0.00000000,0.00000000,0.75549161,0.88656229,0.93199062,0.78199333,0.00000000,0.73153925,0.00000000,0.58626795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.56000638,0.00000000,-0.97315967,-0.57430500
room,0.75501496,0.43398714,0.41069901,0.87795323,0.00000000,0.00000000,0.45727921,0.00000000,0.00000000,-0.58481193,-0.84009171,0.86797428,0.00000000,0.00000000,0.82139802,0.88770199,0.86820447,0.00000000,0.00000000,0.00000000,0.91455841,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58481193,0.00000000,0.00000000,-0.84009171
roommate,0.68418312,0.00000000,0.73198497,0.74534002,0.00000000,0.39237982,0.34469518,0.00000000,0.00000000,-0.57341141,-0.95680547,0.00000000,0.00000000,0.92679369,0.53717625,0.89946389,0.59121615,0.00000000,0.78475964,0.00000000,0.68939036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57341141,0.00000000,0.00000000,-0.95680547
rooster,0.14880553,0.27090389,0.83956116,0.84277919,0.00000000,0.30126089,0.00000000,0.00000000,0.00000000,-0.57824767,-1.52745193,0.54180777,0.00000000,0.92191774,0.75720459,0.91488820,0.77067018,0.00000000,0.60252178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57824767,-0.58100456,-0.94644737,0.00000000
root,0.91458070,0.47737780,0.89936298,0.87756708,0.00000000,0.77350393,0.43537948,0.00000000,0.00000000,-0.62113082,-1.92747974,0.95475560,0.00000000,0.90835202,0.89037395,0.89282066,0.86231351,0.00000000,0.63893187,0.90807599,0.87075895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62113082,-0.95260715,-0.97487259,0.00000000
rope,0.01068613,0.00000000,0.83843938,0.87027079,0.00000000,0.27460209,0.47572526,0.00000000,0.00000000,-0.55892605,-1.88942534,0.00000000,0.00000000,0.82094324,0.85593551,0.89209247,0.84844911,0.00000000,0.54920417,0.00000000,0.95145053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.55892605,-0.91539514,-0.97403020,0.00000000
rose,0.79903287,0.27068448,0.90734497,0.91980305,0.00000000,0.87252125,0.35129234,0.00000000,0.00000000,-0.61512339,-1.90748984,0.54136896,0.00000000,0.94917464,0.86551529,0.90415782,0.93544829,0.00000000,0.80992806,0.93511444,0.70258468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61512339,0.00000000,-0.94358283,-0.96390700
rosemary,1.76780891,0.28059378,0.68525589,0.92496613,0.00000000,0.72149840,0.46799698,0.00000000,0.00000000,-0.59818822,-0.71431404,0.56118757,0.00000000,0.75711590,0.61339587,0.90680695,0.94312531,0.00000000,0.83260536,0.61039144,0.93599397,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59818822,0.00000000,-0.71431404,0.00000000
roster,1.14357176,0.93772739,0.85110533,0.93826774,0.00000000,0.25321540,0.36432859,0.00000000,0.00000000,-0.61646599,-1.58460671,0.96688485,0.90856993,0.86213249,0.84007818,0.93405676,0.94247872,0.00000000,0.50643080,0.00000000,0.72865719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.61646599,0.00000000,-0.75642645,-0.82818025
rostrum,0.96003708,0.43451574,0.83377033,0.91768053,0.00000000,0.25341734,0.00000000,0.00000000,0.00000000,-0.60272527,-0.87662160,0.86903149,0.00000000,0.94586790,0.72167277,0.90221727,0.93314379,0.00000000,0.50683469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60272527,0.00000000,-0.87662160,0.00000000
rotation,1.33900937,0.46643227,0.89822537,0.94124550,0.00000000,0.95103100,0.34146082,0.00000000,0.00000000,-0.63019699,-1.62918860,0.93286455,0.00000000,0.90916151,0.88728923,0.91512793,0.96736306,0.00000000,0.92003411,0.98202789,0.68292165,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.63019699,0.00000000,-0.66230887,-0.96687973
round,1.51079214,0.41240585,0.87043068,0.90530515,0.00000000,0.82351449,0.00000000,0.00000000,0.00000000,-0.59942108,-0.90144295,0.82481170,0.00000000,0.86438060,0.87648076,0.87600708,0.93460321,0.00000000,0.67033893,0.97669005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59942108,0.00000000,-0.90144295,0.00000000
roundabout,1.40152979,0.30445263,0.93432623,0.92353636,0.00000000,0.89342362,0.38058725,0.00000000,0.00000000,-0.59778965,-1.43700665,0.60890526,0.00000000,0.96548826,0.90316421,0.90015817,0.94691455,0.00000000,0.82068980,0.96615744,0.76117450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.59778965,-0.66973168,-0.76727498,0.00000000
route,1.50153556,0.00000000,0.77886397,0.94061178,0.00000000,0.92319793,0.41996834,0.00000000,0.00000000,-0.58688509,-0.97422135,0.00000000,0.00000000,0.61491525,0.94281268,0.91097116,0.97025239,0.00000000,0.88475305,0.96164280,0.83993667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58688509,0.00000000,-0.97422135,0.00000000
router,0.10788852,0.33279946,0.95223084,0.90869901,0.00000000,0.43914536,0.36892784,0.00000000,0.00000000,-0.57908064,-2.31483334,0.66559893,0.00000000,0.96532291,0.93913877,0.90123683,0.91616118,0.00000000,0.87829071,0.00000000,0.73785567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57908064,-0.74462909,-0.62526101,-0.94494325
routine,1.94195580,0.30669367,0.89712897,0.92098105,0.00000000,0.94467130,0.44178438,0.00000000,0.00000000,-0.60404050,-0.96526307,0.61338735,0.00000000,0.90227824,0.89197969,0.89919055,0.94277155,0.00000000,0.91166329,0.97767931,0.88356876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60404050,0.00000000,0.00000000,-0.96526307
row,0.14310020,0.76234645,0.83185807,0.94373554,0.00000000,0.78415862,0.34767574,0.00000000,0.00000000,-0.62764585,-2.89902836,0.92798173,0.59671116,0.93492949,0.72878665,0.91929197,0.96817911,0.00000000,0.59378338,0.97453386,0.69535148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62764585,-0.95066488,-0.97436076,-0.97400272
rowboat,0.85775661,0.75514171,0.94516197,0.89206815,0.00000000,0.42534018,0.35398710,0.00000000,0.00000000,-0.57497048,-1.93897200,0.94113517,0.56914824,0.95930368,0.93102026,0.91177547,0.87236083,0.00000000,0.85068035,0.00000000,0.70797420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57497048,-0.96215743,-0.97681457,0.00000000
rowing,1.76766095,0.43295255,0.34263036,0.86952099,0.00000000,0.95597342,0.25592563,0.00000000,0.00000000,-0.57195693,-0.51738507,0.86590511,0.00000000,0.00000000,0.68526071,0.80153859,0.93750340,0.00000000,0.93679684,0.97514999,0.51185125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57195693,0.00000000,-0.51738507,0.00000000
