noun,total,Collective,Common,Count,Derived,Eventive,Mass,Pluralia Tantum,Singularia Tantum,Usually Verb,Verbalizable
alteration,-0.38039079,0.00000000,0.92280319,0.90382403,0.00000000,0.97051138,0.41482711,0.00000000,0.00000000,-0.92371029,-2.66864622
liability,-0.38045996,0.25559703,0.76280493,0.95741582,0.00000000,0.75970048,0.46166798,0.00000000,0.00000000,-0.94297719,-2.63466901
meet,-0.38162807,0.46249869,0.25758258,0.73740578,0.00000000,0.94411001,0.00000000,-0.84583098,0.00000000,-0.96945453,-0.96793962
vet,-0.38167524,0.30034146,0.83446944,0.80974752,0.00000000,0.66108245,0.27098855,-0.68262541,-0.67222410,-0.92980856,-0.97364658
honeybee,-0.38212010,0.41299343,0.92905596,0.90411100,0.00000000,0.33217475,0.42508578,0.00000000,-0.66960138,-0.98837173,-1.72756791
plan,-0.38238442,0.34528142,0.88835755,0.85693377,0.00000000,0.89935836,0.26962334,0.00000000,0.00000000,-0.92163181,-2.72030705
churn,-0.38323769,0.32555854,0.85161394,0.89588776,0.00000000,0.86886317,0.46788198,0.00000000,0.00000000,-0.96899211,-2.82405096
wrecker,-0.38373756,0.45989752,0.83840007,0.75236896,0.00000000,0.67492631,0.00000000,0.00000000,-0.55573916,-0.91074431,-1.64284694
tech,-0.38376793,0.00000000,0.90531453,0.89550158,0.00000000,0.93703473,0.48735824,0.00000000,0.00000000,-0.90986449,-2.69911253
childbirth,-0.38408089,0.00000000,0.74462044,0.93002966,0.00000000,0.84911051,0.00000000,0.00000000,0.00000000,-0.98580837,-1.92203313
wok,-0.38421524,0.41954339,0.90755472,0.87741154,0.00000000,0.78239411,0.44535330,0.00000000,0.00000000,-0.97880191,-2.83767039
fahrenheit,-0.38435012,0.27255046,0.00000000,0.92733419,0.00000000,0.00000000,0.00000000,-0.60774356,0.00000000,-0.97649121,0.00000000
clam,-0.38613319,0.38736075,0.91356167,0.92057607,0.00000000,0.37376565,0.46442902,0.00000000,0.00000000,-0.98530775,-2.46051860
roll,-0.38639158,0.44722924,0.92818618,0.91558787,0.00000000,0.93303722,0.26085293,0.00000000,0.00000000,-0.98524785,-2.88603717
refusal,-0.38842681,0.00000000,0.91132203,0.93958950,0.00000000,0.90761477,0.26871186,0.00000000,0.00000000,-0.96588695,-2.44977802
coyote,-0.38945177,0.67374295,0.82034549,0.83789685,0.00000000,0.00000000,0.30047223,0.00000000,-0.70958674,-0.94408536,-1.36823720
play,-0.38951591,0.34482029,0.90394244,0.92380148,0.00000000,0.96150348,0.37426686,0.00000000,0.00000000,-0.98871487,-2.90913558
arcade,-0.38975078,0.42570037,0.92157036,0.90606421,0.00000000,0.61656654,0.00000000,0.00000000,0.00000000,-0.86621422,-2.39343804
oven,-0.39047068,0.00000000,0.95398995,0.89685991,0.00000000,0.37294757,0.00000000,0.00000000,0.00000000,-0.93642759,-1.67784053
ethics,-0.39120370,0.74985000,0.72744441,0.36189929,0.00000000,0.95800474,0.73694405,-0.50647455,-0.64290267,-0.85127449,-1.92469448
mayonnaise,-0.39129212,0.00000000,0.88594329,0.84546509,0.00000000,0.88096556,0.48606500,0.00000000,0.00000000,-0.98433250,-2.50539857
debtor,-0.39142907,0.38859013,0.68027705,0.86686102,0.00000000,0.28771317,0.00000000,-0.67681938,0.00000000,-0.96929097,-0.96876007
plaster,-0.39145029,0.00000000,0.90580165,0.83465365,0.00000000,0.66311595,0.47918123,0.00000000,0.00000000,-0.89723361,-2.37696916
proof-reader,-0.39187732,0.43086186,0.80875507,0.84211659,0.00000000,0.38996184,0.31228045,-0.80442607,0.00000000,-0.86217719,-1.50924987
brownie,-0.39250502,0.00000000,0.93026486,0.82415274,0.00000000,0.91667241,0.45623431,0.00000000,0.00000000,-0.97767997,-2.54214936
parrot,-0.39311230,0.39626092,0.88172600,0.84463558,0.00000000,0.34276068,0.00000000,0.00000000,0.00000000,-0.94721252,-1.91128296
boom,-0.39441258,0.28477159,0.89975980,0.94180655,0.00000000,0.96109173,0.29771200,0.00000000,0.00000000,-0.98467708,-2.79487717
hand,-0.39484233,0.00000000,0.66496366,0.80521518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.89369524,-0.97132593
schizophrenic,-0.39582181,0.31419119,0.69826701,0.88305306,0.00000000,0.00000000,0.00000000,-0.78293747,-0.56757516,-0.94082046,0.00000000
strawman,-0.39611039,0.34196076,0.87715667,0.46987233,0.00000000,0.56269923,0.00000000,0.00000000,0.00000000,-0.95725596,-1.69054341
authentication,-0.39622629,0.00000000,0.85421607,0.94834977,0.00000000,0.96337962,0.45123163,0.00000000,0.00000000,-0.93982840,-2.67357498
ancestor,-0.39699960,0.34710887,0.78025776,0.82040629,0.00000000,0.33194506,0.43817693,0.00000000,-0.50062943,-0.97622001,-1.63804507
shelf,-0.39755175,0.31561920,0.92955565,0.78257540,0.00000000,0.00000000,0.36052677,0.00000000,0.00000000,-0.92646652,-1.85936224
loft,-0.39755464,0.43937767,0.91817352,0.94476759,0.00000000,0.00000000,0.29400751,0.00000000,0.00000000,-0.97816664,-2.01571429
teapot,-0.39797083,0.00000000,0.93048325,0.92718962,0.00000000,0.73416063,0.40819019,0.00000000,0.00000000,-0.95889992,-2.43909460
nuke,-0.39806628,0.00000000,0.88193581,0.94182163,0.00000000,0.82185036,0.41354915,0.00000000,0.00000000,-0.94854218,-2.50868106
mini,-0.39907628,0.00000000,0.85726440,0.92031327,0.00000000,0.66621611,0.00000000,0.00000000,0.00000000,-0.90584749,-1.93702257
handful,-0.39931166,0.90607956,0.43983966,0.80635846,0.00000000,0.33369562,0.00000000,0.00000000,0.00000000,-0.95887285,-1.92641211
lion,-0.39962569,0.36780131,0.84594485,0.89698523,0.00000000,0.00000000,0.28466558,0.00000000,-0.68646795,-0.97916085,-1.12939388
chin,-0.40099719,0.00000000,0.80485138,0.91352460,0.00000000,0.32671490,0.29916304,0.00000000,0.00000000,-0.92687273,-1.81837839
dignity,-0.40163058,0.00000000,0.69006693,0.94640005,0.00000000,0.36451173,0.47483891,0.00000000,0.00000000,-0.95442885,-1.92301935
colleague,-0.40199149,0.25657055,0.75469208,0.71094257,0.00000000,0.88183486,0.43672952,0.00000000,-0.60299486,-0.96170479,-1.87806141
racer,-0.40212637,0.47103217,0.78310388,0.74669215,0.00000000,0.83531752,0.30522719,0.00000000,-0.66359007,-0.95073897,-1.92917025
trader,-0.40220827,0.45311248,0.77041534,0.66086140,0.00000000,0.33806849,0.00000000,-0.74083793,0.00000000,-0.96958017,-0.91424787
humidity,-0.40271977,0.00000000,0.79306197,0.95041570,0.00000000,0.78044215,0.46061531,-0.54254621,0.00000000,-0.91853637,-1.92617232
beyond,-0.40351379,0.34576082,0.30216342,0.77022195,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.91300249,-0.90865749
proportion,-0.40429839,0.37659648,0.72687882,0.92935503,0.00000000,0.29676417,0.34034964,-0.64345598,0.00000000,-0.93693024,-1.49385631
oat,-0.40445814,0.00000000,0.88066393,0.85646856,0.00000000,0.88402319,0.48070309,0.00000000,-0.65659386,-0.94982767,-1.89989537
van,-0.40459102,0.45043880,0.94457901,0.89611933,0.00000000,0.37390059,0.28521624,0.00000000,0.00000000,-0.94651121,-2.40833378
cartel,-0.40461528,0.95013154,0.73098284,0.90098137,0.00000000,0.00000000,0.00000000,-0.52639717,0.00000000,-0.88633800,-1.57397586
text,-0.40603936,0.31991184,0.89391857,0.84362161,0.00000000,0.84907588,0.48809984,0.00000000,0.00000000,-0.93805635,-2.86261076
mare,-0.40609908,0.69286534,0.86184627,0.88111749,0.00000000,0.33775574,0.00000000,-0.55087459,0.00000000,-0.83372104,-1.79508829
circumference,-0.40615782,0.00000000,0.77993390,0.94882971,0.00000000,0.28440690,0.29865068,0.00000000,0.00000000,-0.82495803,-1.89302099
parcel,-0.40688574,0.00000000,0.94800633,0.90200824,0.00000000,0.85401985,0.48648670,0.00000000,0.00000000,-0.94588089,-2.65152597
beetle,-0.40735784,0.47613645,0.93765500,0.90987611,0.00000000,0.75489444,0.47886437,0.00000000,-0.51090038,-0.97742420,-2.47645962
nestmate,-0.40823114,0.45104370,0.87048599,0.81206915,0.00000000,0.00000000,0.31252792,0.00000000,0.00000000,-0.97822481,-1.87613308
impairment,-0.40835556,0.00000000,0.90060833,0.94316864,0.00000000,0.91489434,0.40195119,0.00000000,0.00000000,-0.93773860,-2.63123947
amount,-0.40912446,0.00000000,0.83643430,0.92371085,0.00000000,0.00000000,0.44530249,0.00000000,0.00000000,-0.92330933,-1.69126278
shadowbox,-0.40930474,0.44713473,0.88534519,0.78069440,0.00000000,0.25249910,0.00000000,0.00000000,0.00000000,-0.86675215,-1.90822601
amendment,-0.41017765,0.00000000,0.89141911,0.89522684,0.00000000,0.90922669,0.43298957,0.00000000,0.00000000,-0.88386726,-2.65517259
bun,-0.41044670,0.00000000,0.91386843,0.88013855,0.00000000,0.38510016,0.00000000,0.00000000,0.00000000,-0.97857875,-1.61097509
sun,-0.41049275,0.00000000,0.76031917,0.87918410,0.00000000,0.00000000,0.36553264,0.00000000,0.00000000,-0.93447047,-1.48105818
chassis,-0.41116998,0.69124478,0.95654973,0.43417710,0.00000000,0.42242220,0.68546620,0.00000000,0.00000000,-0.91945273,-2.68157727
incense,-0.41161898,0.00000000,0.87276563,0.90842122,0.00000000,0.92577142,0.48840761,0.00000000,0.00000000,-0.94317490,-2.66380996
surfboard,-0.41182801,0.00000000,0.96037206,0.79963338,0.00000000,0.36626968,0.36449262,0.00000000,0.00000000,-0.96907437,-1.93352139
yellow,-0.41197118,0.00000000,0.77803668,0.91978532,0.00000000,0.25838104,0.46169588,0.00000000,0.00000000,-0.91284209,-1.91702801
assertion,-0.41257223,0.00000000,0.91615418,0.91488889,0.00000000,0.89104298,0.37649333,0.00000000,0.00000000,-0.97658801,-2.53456360
granny,-0.41286328,0.27777982,0.73527649,0.88988036,0.00000000,0.00000000,0.00000000,-0.79526895,0.00000000,-0.97225124,-0.54827976
graft,-0.41286409,0.27597240,0.82004875,0.94926858,0.00000000,0.92569432,0.48488772,0.00000000,0.00000000,-0.97622055,-2.89251530
seashore,-0.41397268,0.34709275,0.81135067,0.93606064,0.00000000,0.35833883,0.00000000,0.00000000,0.00000000,-0.94677871,-1.92003685
palm,-0.41542691,0.00000000,0.87147599,0.92130685,0.00000000,0.00000000,0.33493346,0.00000000,0.00000000,-0.98681146,-1.55633175
bunch,-0.41606539,0.95890272,0.27638027,0.84834984,0.00000000,0.39250410,0.00000000,-0.75240296,0.00000000,-0.97505778,-1.16474158
bite,-0.41688302,0.00000000,0.91893080,0.94396648,0.00000000,0.92512655,0.45015791,0.00000000,0.00000000,-0.96934932,-2.68571544
slice,-0.41991240,0.30729029,0.93228969,0.88935491,0.00000000,0.86512414,0.40695798,0.00000000,0.00000000,-0.93768728,-2.88324213
plough,-0.42081478,0.00000000,0.90436202,0.83563989,0.00000000,0.43569806,0.29441595,0.00000000,0.00000000,-0.98867685,-1.90225387
stitch,-0.42222989,0.00000000,0.95345849,0.94628704,0.00000000,0.88054335,0.47415978,0.00000000,0.00000000,-0.77298993,-2.90368861
peacock,-0.42361850,0.34719536,0.87692922,0.88314980,0.00000000,0.63896513,0.27603248,0.00000000,-0.56230485,-0.98354465,-1.90004098
punch,-0.42383993,0.00000000,0.91710451,0.94401532,0.00000000,0.83821774,0.40908107,0.00000000,0.00000000,-0.97977650,-2.55248207
fuel,-0.42419899,0.00000000,0.90764683,0.95977694,0.00000000,0.70831522,0.49101642,0.00000000,0.00000000,-0.96052080,-2.53043360
fire,-0.42542610,0.00000000,0.89378855,0.92173737,0.00000000,0.84607247,0.46054581,0.00000000,0.00000000,-0.98508251,-2.56248778
spool,-0.42545941,0.43243101,0.93642852,0.92415601,0.00000000,0.69833827,0.38903710,0.00000000,0.00000000,-0.96465933,-2.84119099
influx,-0.42578906,0.45363170,0.85900190,0.94663170,0.00000000,0.95590824,0.00000000,0.00000000,0.00000000,-0.97704732,-2.66391528
facet,-0.42597750,0.33140132,0.86964551,0.95003560,0.00000000,0.46408215,0.41958472,-0.74754798,0.00000000,-0.90843123,-1.80474758
child,-0.42668980,0.00000000,0.75533766,0.68441918,0.00000000,0.25413096,0.46812138,0.00000000,-0.71961659,-0.92594862,-0.94313377
kebab,-0.42670295,0.00000000,0.93321127,0.91627687,0.00000000,0.91945705,0.46519995,0.00000000,0.00000000,-0.98411083,-2.67673725
bell,-0.42692953,0.00000000,0.86888924,0.90945432,0.00000000,0.51752651,0.00000000,0.00000000,0.00000000,-0.93945390,-1.78334570
modification,-0.43000662,0.00000000,0.92401701,0.90838903,0.00000000,0.96582535,0.39311519,0.00000000,0.00000000,-0.87940967,-2.74194354
overweight,-0.43008605,0.46808264,0.26942471,0.75367188,0.00000000,0.27753136,0.00000000,-0.74074441,0.00000000,-0.93680817,-0.52124405
criminal,-0.43058833,0.33052340,0.64987126,0.81710762,0.00000000,0.44341114,0.28310961,-0.54609972,-0.53254938,-0.91077095,-0.96519130
residue,-0.43113273,0.00000000,0.87697956,0.95559016,0.00000000,0.85842904,0.48848936,0.00000000,0.00000000,-0.96271026,-2.64791059
hill,-0.43149513,0.00000000,0.91873327,0.93954283,0.00000000,0.00000000,0.32063410,0.00000000,0.00000000,-0.94023675,-1.67016858
cold,-0.43310526,0.00000000,0.72892183,0.91740045,0.00000000,0.74142507,0.32466713,-0.52902967,0.00000000,-0.93761277,-1.67887729
millennium,-0.43393645,0.58979610,0.72476017,0.88721317,0.00000000,0.74615151,0.31288427,0.00000000,0.00000000,-0.95179129,-2.74295038
shipper,-0.43429294,0.47302812,0.82471558,0.76586688,0.00000000,0.28392047,0.00000000,0.00000000,0.00000000,-0.97035313,-1.81147087
lookout,-0.43476617,0.41032359,0.88443130,0.83266759,0.00000000,0.33887658,0.36801618,-0.67907047,0.00000000,-0.93815559,-1.65185535
homogenate,-0.43524098,0.82682118,0.76109135,0.90354532,0.00000000,0.46182474,0.00000000,-0.54876256,0.00000000,-0.90693527,-1.93282574
mini-skirt,-0.43717337,0.29669175,0.92594865,0.89606324,0.00000000,0.84119233,0.34749520,0.00000000,0.00000000,-0.92046100,-2.82410353
monger,-0.43755817,0.46256071,0.80937696,0.75269607,0.00000000,0.74052450,0.00000000,0.00000000,-0.56512690,-0.98420829,-1.65338123
vendor,-0.43786827,0.47078705,0.81748661,0.73139632,0.00000000,0.34982929,0.40097424,-0.73716313,-0.55508703,-0.94893008,-0.96716154
grey,-0.43828440,0.00000000,0.80705765,0.91383260,0.00000000,0.00000000,0.43886474,0.00000000,0.00000000,-0.82474619,-1.77329320
bird,-0.43872985,0.42622504,0.93260995,0.90538356,0.00000000,0.25829238,0.47195125,0.00000000,0.00000000,-0.87888813,-2.55430388
draft,-0.43901181,0.43814361,0.93261006,0.86603180,0.00000000,0.86324069,0.28198722,0.00000000,0.00000000,-0.96384424,-2.85718095
fence,-0.43964824,0.00000000,0.91660231,0.89172113,0.00000000,0.00000000,0.42519370,0.00000000,0.00000000,-0.96811873,-1.70504665
collateral,-0.44121724,0.28030220,0.87496984,0.82360980,0.00000000,0.74376217,0.47715113,0.00000000,0.00000000,-0.96994525,-2.67106712
coconut,-0.44183657,0.00000000,0.93632954,0.86491930,0.00000000,0.37039086,0.48514146,0.00000000,-0.61170793,-0.97688830,-1.51002151
soldier,-0.44244733,0.27214316,0.76598623,0.72772756,0.00000000,0.32404089,0.31504834,0.00000000,-0.64204371,-0.95233953,-1.25301027
waffle,-0.44277978,0.28020212,0.92999250,0.80900580,0.00000000,0.94193161,0.45887366,0.00000000,0.00000000,-0.97994649,-2.88283896
spank,-0.44319484,0.00000000,0.90062526,0.94296089,0.00000000,0.87239039,0.33236209,0.00000000,0.00000000,-0.98855793,-2.50297552
auction,-0.44457409,0.31710044,0.94171095,0.90548477,0.00000000,0.88350862,0.28390101,0.00000000,0.00000000,-0.95690012,-2.81937975
gel,-0.44490048,0.00000000,0.91823488,0.94553971,0.00000000,0.91693819,0.48848191,0.00000000,0.00000000,-0.91940647,-2.79468870
brain,-0.44761285,0.47071964,0.82161203,0.91115364,0.00000000,0.00000000,0.41446564,0.00000000,-0.63603759,-0.92740810,-1.50211811
husband,-0.44766545,0.00000000,0.73224896,0.72819406,0.00000000,0.39941275,0.27966613,0.00000000,0.00000000,-0.96699351,-1.62019384
poppy,-0.44791248,0.00000000,0.92883402,0.89309430,0.00000000,0.68548483,0.46568349,0.00000000,0.00000000,-0.97161216,-2.44939697
ceiling,-0.44841781,0.00000000,0.88967827,0.79939482,0.00000000,0.30892271,0.33206198,0.00000000,0.00000000,-0.92594254,-1.85253304
vest,-0.44861099,0.46219122,0.93363228,0.86117950,0.00000000,0.33709118,0.31835479,0.00000000,0.00000000,-0.90635931,-2.45470065
thunderhead,-0.44907689,0.00000000,0.92704564,0.86535037,0.00000000,0.45341855,0.00000000,0.00000000,0.00000000,-0.97997445,-1.71491700
administration,-0.44981030,0.77698320,0.46294281,0.78148773,0.00000000,0.35112604,0.00000000,0.00000000,0.00000000,-0.96722633,-1.85512376
clarity,-0.45130312,0.00000000,0.78800175,0.93358079,0.00000000,0.79933211,0.47909525,0.00000000,0.00000000,-0.92508155,-2.52623147
flanker,-0.45211780,0.45166409,0.85762459,0.71639183,0.00000000,0.30702111,0.00000000,0.00000000,0.00000000,-0.97896695,-1.80585247
teacher,-0.45224321,0.34210199,0.76709890,0.75019374,0.00000000,0.36156943,0.37271613,-0.65965319,0.00000000,-0.96026087,-1.42600936
macaw,-0.45269781,0.30490965,0.89730754,0.80846369,0.00000000,0.40599945,0.00000000,0.00000000,0.00000000,-0.96728647,-1.90209168
stage,-0.45309684,0.29400861,0.90514791,0.95439234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.92037255,-1.68627316
windshield,-0.45322374,0.00000000,0.90293366,0.89278167,0.00000000,0.32466957,0.30463415,0.00000000,0.00000000,-0.94749397,-1.93074882
frontier,-0.45364225,0.00000000,0.83627123,0.89238340,0.00000000,0.31303477,0.39332628,0.00000000,0.00000000,-0.95574349,-1.93291444
original,-0.45403203,0.65146220,0.66134924,0.91592422,0.93119508,0.70843053,0.00000000,-0.65329498,0.00000000,-0.95154583,-2.71755248
cheek,-0.45410439,0.00000000,0.78203228,0.88043857,0.00000000,0.00000000,0.41438437,0.00000000,0.00000000,-0.96461564,-1.56634396
cohort,-0.45450985,0.95119002,0.77676460,0.89795923,0.00000000,0.00000000,0.00000000,-0.63443470,0.00000000,-0.95975590,-1.48623312
diver,-0.45461458,0.37528321,0.80538943,0.78775451,0.00000000,0.43991509,0.00000000,0.00000000,-0.61865169,-0.98387939,-1.26042575
hour,-0.45510748,0.00000000,0.75933379,0.80536214,0.00000000,0.43526134,0.39264819,0.00000000,0.00000000,-0.93152690,-1.91618603
god,-0.45585868,0.41868594,0.73395669,0.81858736,0.00000000,0.00000000,0.00000000,0.00000000,-0.56909990,-0.90295315,-0.95503563
visitor,-0.45742533,0.32267943,0.77985632,0.71931151,0.00000000,0.93238550,0.30158803,-0.62569684,0.00000000,-0.96371627,-1.92383301
comprehension,-0.45790371,0.00000000,0.81190568,0.94934547,0.00000000,0.92344612,0.42133203,0.00000000,0.00000000,-0.96021760,-2.60371542
lantern,-0.45851409,0.00000000,0.94478318,0.79167438,0.00000000,0.33151260,0.33965975,0.00000000,0.00000000,-0.93253088,-1.93361312
rail,-0.45964795,0.26580110,0.91310179,0.90591699,0.00000000,0.41973740,0.41704682,0.00000000,0.00000000,-0.91872150,-2.46253055
hesitation,-0.46062553,0.00000000,0.88848275,0.92671666,0.00000000,0.87483755,0.44826812,0.00000000,0.00000000,-0.96003997,-2.63889062
avenue,-0.46244499,0.29320157,0.91717395,0.94878542,0.00000000,0.57799622,0.36985233,0.00000000,0.00000000,-0.97806555,-2.59138894
ladybug,-0.46355963,0.40979540,0.87608635,0.92778674,0.00000000,0.38771600,0.35271034,0.00000000,0.00000000,-0.98657852,-2.43107593
tooth,-0.46367174,0.00000000,0.94128093,0.90277117,0.00000000,0.00000000,0.42309496,0.00000000,0.00000000,-0.96290159,-1.76791722
crook,-0.46527612,0.39122489,0.79471204,0.87661573,0.00000000,0.68501022,0.27728999,0.00000000,0.00000000,-0.91188198,-2.57824701
eyeglasses,-0.46547306,0.29824877,0.35201770,0.00000000,0.00000000,0.84840634,0.43055114,-0.92128634,-0.53896391,-0.93444675,0.00000000
friend,-0.46597451,0.29414093,0.80329761,0.69995281,0.00000000,0.38195685,0.34698597,0.00000000,-0.61164284,-0.94131714,-1.43934870
differential,-0.46778703,0.25468087,0.86129987,0.94932145,0.00000000,0.46711698,0.58061245,0.00000000,0.00000000,-0.87939024,-2.70142841
eggnog,-0.46855128,0.00000000,0.85149735,0.84926942,0.00000000,0.89961132,0.48853916,0.00000000,0.00000000,-0.98134863,-2.57611990
quantity,-0.47026235,0.28519681,0.77143878,0.94201189,0.00000000,0.00000000,0.33170924,0.00000000,0.00000000,-0.89582628,-1.90479279
pearl,-0.47231296,0.00000000,0.93485376,0.94608560,0.00000000,0.62725702,0.44702804,0.00000000,0.00000000,-0.97910559,-2.44843179
associate,-0.47265416,0.43461800,0.46494442,0.82378861,0.00000000,0.36152700,0.28473371,-0.63508350,-0.50800872,-0.98346001,-0.71571368
pole,-0.47276491,0.37429634,0.93859208,0.90865064,0.00000000,0.35916179,0.43045017,0.00000000,0.00000000,-0.92564148,-2.55827445
pot,-0.47321424,0.00000000,0.93260917,0.90750444,0.00000000,0.29943204,0.47780097,0.00000000,0.00000000,-0.95828915,-2.13227171
hovercraft,-0.47376788,0.64923632,0.93163446,0.42890456,0.00000000,0.42915159,0.71145231,0.00000000,-0.78075975,-0.91326463,-1.93012273
sultan,-0.47393730,0.34696302,0.63924405,0.90461397,0.00000000,0.25310025,0.00000000,-0.71433449,0.00000000,-0.96278906,-0.94073504
countryside,-0.47466019,0.00000000,0.79903126,0.85001370,0.00000000,0.36385718,0.40532872,0.00000000,0.00000000,-0.96043056,-1.93246049
